0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1.9843769,2.0723639,2.1727154,2.322892,2.1627803,2.0347402,1.7339945,1.4734926,1.2387357,1.0658008,0.9439148,0.77130127,0.60497713,0.48407352,0.36287725,0.23635177,0.050928198,-0.2018458,-0.45335805,-0.6928749,-1.0388486,-1.3394563,-1.525614,-1.446471,-1.2847197,-1.1419358,-0.9797051,-0.8728733,-0.79816806,-0.83514774,-0.87662446,-0.9241184,-0.9447988,-0.8318236,-0.66811526,-0.28074288,0.19456506,0.42919034,0.5352745,0.59360504,0.58943313,0.6115577,0.6077712,0.55109894,0.4618935,0.35230893,0.12670234,-0.08375652,-0.3651157,-0.5992867,-0.7581235,-0.8568467,-0.859707,-0.88624513,-0.9059801,-0.96983874,-1.0271381,-1.0229695,-0.98775744,-0.9189365,-0.82639086,-0.70962083,-0.575168,-0.45479107
0.070631064,0.09395546,0.16439363,-0.04099487,-0.24390471,-0.5709199,-0.6952809,-0.70791805,-0.72655237,-0.79330647,-0.79367614,-0.7451129,-0.7406374,-0.7610506,-0.8051307,-0.79398954,-0.8376967,-0.8392509,-0.8605757,-0.880188,-0.823763,-0.5975201,-0.21866322,0.17385462,0.25842288,0.5160043,0.5950941,0.6094878,0.5388238,0.4581896,0.21889529,-0.17616346,-0.29421946,-0.30114245,-0.39224356,-1.0613658,-1.48087,-1.5311849,-1.3630004,-1.2088902,-1.1264942,-1.1369696,-1.1077738,-1.056962,-1.0379038,-0.9971477,-0.9517503,-0.9482689,-0.9881332,-0.8680273,-0.71652865,-0.5351224,-0.44794458,-0.28005463,-0.12509173,-0.016247923,0.11705056,0.027602263,-0.033969074,-0.18221909,-0.3342219,-0.4258743,-0.5072931,-0.6476004
1.0214353,1.0109111,0.9430251,0.83140445,0.5505175,0.16329446,-0.09311009,-0.2331595,-0.2652455,-0.3699332,-0.4222738,-0.45238674,-0.40523905,-0.28045058,-0.11604842,0.10950318,0.37926638,0.6084831,0.8072983,0.9343473,1.0355692,1.2036808,1.353378,1.4124155,1.3301046,1.2569237,1.1960125,1.1564908,1.148423,1.2003193,1.2296352,1.2703011,1.2493402,1.1301992,0.93962014,0.5690567,0.02978981,-0.37100834,-0.5599843,-0.5856917,-0.5739514,-0.54193866,-0.5359204,-0.50664735,-0.49368662,-0.4291966,-0.3540907,-0.2531467,-0.062617026,0.1365284,0.3132791,0.4294632,0.5523253,0.59349895,0.6325785,0.6571716,0.6716783,0.67209667,0.6413498,0.60882,0.5361494,0.5291652,0.5386466,0.53917396
-2.1555555,-2.0567098,-1.9179485,-1.6489892,-1.0253893,-0.26779228,0.3131148,0.57143736,0.6167469,0.6281291,0.6551652,0.714113,0.75132656,0.81130314,0.85751307,0.8968518,0.8418833,0.74708164,0.6509043,0.5447054,0.2741532,-0.15639201,-0.58319664,-0.87068343,-1.168133,-1.1817107,-1.1605473,-1.0870428,-0.95604324,-0.7254933,-0.59321904,-0.40472144,-0.378251,-0.21529841,0.03813639,0.61400807,1.1100221,1.1621532,1.0523293,0.8860675,0.7885424,0.7004231,0.6519692,0.6417346,0.6232095,0.6078615,0.6130711,0.6138632,0.51739913,0.5206739,0.4806316,0.5191027,0.5586043,0.548239,0.53872037,0.4713322,0.45120138,0.46992236,0.49061066,0.49975324,0.49735105,0.51057655,0.54144835,0.53924
0.106917806,0.12089599,0.12677689,-0.02832558,-0.4173618,-0.93617237,-1.1791159,-1.2239738,-1.1663387,-1.1492443,-1.1046073,-1.0459769,-0.98862517,-0.9424468,-0.9292393,-0.89633703,-0.8685725,-0.8534684,-0.8347622,-0.81759405,-0.72973526,-0.5122741,-0.17329398,0.20011047,0.35277098,0.50959677,0.5398896,0.6052281,0.6944587,0.76388323,0.7607198,0.58852327,0.49986374,0.39656156,0.1724796,-0.32641077,-0.8760526,-0.99930793,-0.95054495,-0.8812678,-0.8386725,-0.7901132,-0.7147397,-0.65215576,-0.5628314,-0.4832101,-0.3811713,-0.11784572,0.15329584,0.44698232,0.62583804,0.7477263,0.7616513,0.7641207,0.7163069,0.60193896,0.6446897,0.5933716,0.5427115,0.50001395,0.25093293,-0.039727107,-0.23866029,-0.48039225
0.13432759,0.056594595,-0.060681023,-0.42507583,-1.064975,-1.6233268,-1.8285463,-1.7592685,-1.6354175,-1.602617,-1.5262864,-1.5105519,-1.5034754,-1.5242152,-1.541446,-1.523272,-1.4518569,-1.3177545,-1.1721046,-1.0948441,-0.8479706,-0.4298032,0.10094845,0.570668,0.8220819,0.9664775,1.0575289,1.1386809,1.2261505,1.290443,1.2229059,1.0406163,0.91811657,0.7644855,0.5067155,-0.05460808,-0.8367764,-1.1279514,-1.2150594,-1.1980033,-1.2126408,-1.1893427,-1.133714,-1.0468485,-0.9522878,-0.7960234,-0.5499728,-0.14232701,0.31836134,0.7779591,1.1454198,1.4163103,1.6655676,1.7927005,1.8582637,1.871129,1.9057083,1.896769,1.9088275,1.8917291,1.8722951,1.7845247,1.8190658,1.8407257
0.07573716,0.04688753,-0.11964385,-0.2602597,-0.43135256,-0.5623785,-0.5622418,-0.54247737,-0.57051456,-0.53545046,-0.50020707,-0.4528519,-0.4317053,-0.48961857,-0.5696204,-0.6002878,-0.52827215,-0.45896125,-0.4309845,-0.4405573,-0.5510602,-0.72983325,-0.8383547,-0.8798224,-0.8072239,-0.7468256,-0.6806401,-0.6121553,-0.5728898,-0.55120575,-0.5014045,-0.496607,-0.5440072,-0.71566665,-0.775215,-0.44567204,0.21164826,0.58593994,0.76183945,0.8092239,0.7848203,0.76072335,0.6569019,0.56875074,0.5254838,0.44756198,0.2614616,0.06734286,-0.112604685,-0.21292178,-0.30563927,-0.3416617,-0.39885128,-0.47020143,-0.5527835,-0.6049876,-0.6149039,-0.56958175,-0.51251113,-0.41309,-0.28935546,-0.17027906,-0.09062928,-0.035123073
-0.623165,-0.86046743,-1.0246692,-0.97734976,-0.6080165,0.328161,1.0204879,1.4809253,1.7156498,1.8059969,1.8124697,1.7449996,1.5287216,1.3310769,0.99552536,0.6894537,0.45065194,0.36933392,0.29631537,0.28237534,0.20425779,0.30766964,0.28751338,0.10867466,0.106515005,0.0633752,-0.01942828,-0.0725662,-0.30249572,-0.63232094,-1.0110962,-1.213278,-1.157409,-0.62979496,-0.09190269,0.22578414,0.15571779,0.009211116,-0.123262435,-0.13201325,-0.15951757,-0.19268113,-0.22339289,-0.24397719,-0.32545018,-0.5346215,-0.7906443,-1.0361252,-1.3895319,-1.5397723,-1.6434481,-1.6595049,-1.6763499,-1.6417143,-1.6135747,-1.5402937,-1.4701977,-1.417856,-1.3188486,-1.2359059,-1.0976956,-0.95376,-0.7832366,-0.6596428
-0.6985682,-0.82973963,-0.98793197,-1.1296854,-1.101681,-0.76902306,-0.38203782,-0.12874794,0.024427377,0.096651636,0.080472566,0.13397315,0.14184055,0.15573132,0.11835087,0.1033162,0.1260719,0.0033532465,-0.14151663,-0.33691418,-0.68141913,-1.2059708,-1.6804218,-1.912112,-2.0112488,-1.9157181,-1.8367038,-1.7961898,-1.766823,-1.8174253,-1.81658,-1.7458472,-1.6221738,-1.4953876,-1.2699652,-0.7588029,0.09999922,0.663419,0.9780266,1.2005525,1.3736749,1.516578,1.6568358,1.7510817,1.823036,1.8741663,1.830003,1.6116474,1.2503085,0.831928,0.47785282,0.15301487,0.0027528647,-0.08503132,-0.103482686,-0.14619555,-0.07481496,-0.07355494,-0.0520602,-0.047754496,-0.024708256,-0.04051078,-0.06900338,-0.1101069
0.5647416,0.4465682,0.34597355,0.22385144,0.15791632,0.050892565,-0.027353784,-0.08895968,-0.0940811,-0.17292136,-0.21998069,-0.29394466,-0.35839373,-0.39356828,-0.43166476,-0.389053,-0.28236663,0.0037538763,0.32200927,0.6293663,0.91898894,1.191678,1.207669,1.0056965,0.70238703,0.48160434,0.3245988,0.3530934,0.48989785,0.70853734,0.92984116,1.064933,0.66923714,0.17372698,-0.29259878,-0.12653309,0.4984625,0.8217004,0.97171104,0.99656177,0.96932983,0.8720058,0.7276728,0.6055707,0.47174168,0.2982955,0.054785367,-0.14728516,-0.2559685,-0.36364943,-0.4523825,-0.488352,-0.47856927,-0.5076982,-0.52673453,-0.5457225,-0.5393169,-0.52649957,-0.51732814,-0.47048527,-0.4131642,-0.31221646,-0.22787377,-0.14543527
1.200427,1.1924522,1.2461746,1.3858669,1.5112352,1.5526197,1.3027344,1.0264277,0.72838485,0.56446934,0.46026933,0.29690623,0.183629,0.11941257,0.15657413,0.2959515,0.52001214,0.7478616,0.95602536,1.1031779,1.1263261,1.0045333,0.7601521,0.4443043,0.22109425,0.051317293,-0.06571743,-0.1552313,-0.22100104,-0.27180296,-0.23519202,-0.17084792,-0.13163503,-0.18722919,-0.16834521,0.1815607,0.5775484,0.72525394,0.73992085,0.6849357,0.5720426,0.4921627,0.42066538,0.3239622,0.2265489,0.121900566,-0.047146644,-0.24556187,-0.42176747,-0.6119565,-0.7616478,-0.83896303,-0.8596996,-0.88034236,-0.8891257,-0.89389086,-0.9242518,-0.8826072,-0.82944417,-0.75668263,-0.65786314,-0.6004597,-0.5418948,-0.5112796
0.23759162,0.20319146,0.19376132,0.21149035,0.42122996,0.6552088,0.87922406,1.054431,1.2578479,1.3946302,1.5219593,1.5904248,1.6402416,1.6399057,1.6345198,1.5867121,1.5065274,1.3294756,1.0797901,0.8489368,0.6441761,0.4533537,0.21046868,0.038149722,-0.15276057,-0.29724765,-0.40136206,-0.5016347,-0.58458376,-0.6334518,-0.60599065,-0.47260013,-0.35597658,-0.21019432,-0.12402928,0.021424824,0.1498882,0.25029102,0.35003942,0.42745215,0.49068946,0.5695711,0.66410875,0.73166394,0.8040873,0.8810718,0.9101157,0.8517457,0.7147569,0.57311845,0.44473916,0.34080195,0.2895937,0.23177135,0.19696254,0.16199528,0.1377182,0.1251434,0.09054191,0.0754358,0.07957055,0.06723435,0.013254856,0.007917853
0.08424981,0.05430094,-0.18505222,-0.2652896,-0.5294748,-0.4028027,-0.04020869,0.3240475,0.6237029,0.8645519,1.0659324,1.2406461,1.3219078,1.3309888,1.079346,0.6476562,0.22958638,-0.33225203,-0.8928431,-1.4429197,-1.8646154,-1.9494445,-1.9503207,-1.7633171,-1.4694629,-1.365221,-1.3020353,-1.4214475,-1.6676774,-1.93926,-2.2176235,-2.2644598,-1.7520835,-1.1017385,-0.5042118,-0.04658953,0.24961361,0.36080307,0.40467697,0.52947426,0.7109605,0.8412738,0.9900887,1.0464672,1.0826473,1.0703919,0.9494438,0.7293215,0.3996446,0.09265792,-0.16521655,-0.34920186,-0.38374192,-0.42412555,-0.38144505,-0.32848847,-0.1953373,-0.11706046,-0.014561564,0.034632474,0.053318344,0.01796494,-0.05350946,-0.2170093
0.03553822,0.04359989,0.086827,0.13515368,0.22543047,0.31887472,0.41312265,0.5044491,0.55443037,0.596468,0.68639123,0.80538213,0.8518208,0.8510387,0.85780644,0.8388051,0.7703395,0.58148396,0.3788587,0.12035916,-0.16226138,-0.44643587,-0.7131963,-0.8702384,-0.85999465,-0.8310734,-0.85222507,-0.837774,-0.8088918,-0.6329433,-0.5025482,-0.25776535,-0.061104912,0.12053386,0.31354034,0.6460515,0.8277507,0.7746428,0.60172236,0.4466672,0.32319987,0.2708131,0.22826816,0.17906626,0.08467914,0.008359699,-0.09191882,-0.17456883,-0.2807219,-0.3788237,-0.4595154,-0.4712764,-0.46660447,-0.3984713,-0.30814373,-0.23929918,-0.27469087,-0.34336877,-0.39581347,-0.452936,-0.49031925,-0.51166785,-0.4996621,-0.6220063
-0.24055924,-0.20132723,-0.06795452,0.069973126,0.22054148,0.16877915,0.08883914,0.008108513,-0.012066683,-0.029054096,-0.009814413,0.061732553,0.057373144,0.07134104,0.06537476,0.035704486,-0.08676076,-0.1706333,-0.27471185,-0.33838046,-0.346825,-0.2187784,0.07583111,0.39626485,0.5175,0.7314912,0.82499814,0.8413937,0.8082117,0.7000464,0.48705083,0.073078886,-0.034791674,0.05950066,0.081366345,-0.4678334,-0.9713187,-1.0995784,-1.0098903,-0.9170532,-0.9217038,-0.99069476,-1.0334749,-1.0337963,-1.105644,-1.0394708,-0.94146705,-0.77894354,-0.6474213,-0.5733969,-0.52009845,-0.536824,-0.6064799,-0.8051102,-0.8828666,-1.2491107,-1.5729151,-2.1295125,-2.72477,-3.4427316,-3.9053504,-4.139473,-4.1285906,-3.7946672
-0.67194915,-0.6389457,-0.5822331,-0.5620725,-0.35926586,-0.13830143,0.0046272054,0.05985747,0.119308434,0.08399438,0.02629682,0.0057828138,-0.032807745,-0.023246758,0.0030901004,0.04349314,0.08350526,0.08411158,0.15125221,0.21286571,0.18629979,-0.077487,-0.4600212,-0.8740125,-1.0809004,-1.1919472,-1.2458341,-1.2500527,-1.289948,-1.2904027,-1.2167199,-1.2323093,-1.3459678,-1.4668074,-1.4568269,-1.1340578,-0.387033,0.18293911,0.50335914,0.694926,0.80875206,0.85109437,0.90482724,0.9377582,0.94095874,0.8864935,0.7276479,0.5226479,0.25066578,-0.016388042,-0.26776117,-0.43582296,-0.5561131,-0.70480144,-0.7751392,-0.8290818,-0.8243034,-0.7661129,-0.6994194,-0.65291715,-0.5917394,-0.5144485,-0.42963243,-0.30180514
-2.1953483,-2.231059,-2.216205,-1.849072,-0.81399584,0.48303163,1.2529379,1.3897471,1.3317153,1.2044277,1.0122496,0.77582383,0.53227377,0.2900355,0.10318692,0.0057503656,0.068427965,0.3290727,0.72114897,1.073802,1.3460608,1.4275659,1.3452492,1.0649576,0.755703,0.49284446,0.29932788,0.20328148,0.064037345,-0.052220814,-0.21750498,-0.35643375,-0.4611414,-0.34530795,-0.23843396,-0.029377718,-0.0032674894,-0.070753664,-0.15813091,-0.18284406,-0.2710303,-0.41195405,-0.49601257,-0.6190903,-0.7229414,-0.90398735,-1.1074891,-1.3465829,-1.5611069,-1.7015111,-1.7828839,-1.7987859,-1.7406976,-1.757546,-1.7234089,-1.7013643,-1.5774603,-1.5479871,-1.4350078,-1.3067758,-1.1360402,-1.1505139,-1.2052841,-1.3017101
1.0727899,1.0753602,1.144824,1.2827241,1.4135034,1.322361,1.1165981,0.96501684,0.85864055,0.7925073,0.7367139,0.6892202,0.6961577,0.73240936,0.8296816,0.9249083,1.103827,1.2501616,1.3502162,1.4439038,1.5611658,1.681279,1.7007935,1.5785766,1.3539412,1.1204555,0.90821946,0.73346066,0.6237159,0.62977564,0.65318406,0.6904799,0.6739892,0.61699855,0.5832287,0.4722591,0.2637624,0.09759099,0.06881675,0.10967259,0.12600529,0.17521974,0.2530947,0.3101682,0.42785668,0.6021483,0.80975306,0.97560394,1.041963,0.9859047,0.9135395,0.83239996,0.8029754,0.84931886,0.8562181,0.83002305,0.8626081,0.86850727,0.878729,0.8668406,0.84176075,0.7561543,0.6788902,0.5321873
-1.1069677,-1.23087,-1.3874822,-1.439296,-1.3036199,-0.70124483,-0.04025791,0.1839968,0.15864615,0.117499374,-0.0736613,-0.22386727,-0.27839994,-0.26889238,-0.31263274,-0.37719965,-0.45586097,-0.535393,-0.6828946,-0.8998548,-1.1265299,-1.4103601,-1.6978636,-1.775866,-1.7627239,-1.6967533,-1.580075,-1.3750715,-1.1634858,-0.7717614,-0.37327135,-0.018307805,-0.2532872,-0.50420344,-0.5494106,0.049107634,1.0566276,1.5071795,1.6615608,1.5937519,1.6824512,1.7002597,1.6669755,1.5259581,1.3375716,1.087529,0.6777444,0.17588586,-0.33660227,-0.79242,-1.1633139,-1.4274397,-1.4863622,-1.5597088,-1.5440023,-1.5369775,-1.4783301,-1.3898466,-1.2502098,-1.0921087,-0.91800547,-0.92011714,-0.9354428,-1.0261939
0.08297992,0.15915732,0.2875697,0.3841136,0.4910503,0.53805554,0.51797247,0.49939555,0.5097059,0.52944744,0.5784475,0.6404531,0.6547048,0.6596955,0.59486496,0.50037026,0.30905306,0.15489012,-0.0052424558,-0.14430144,-0.270791,-0.40676373,-0.49849153,-0.47348312,-0.34012884,-0.26696998,-0.2022042,-0.1484268,-0.16367608,-0.18359414,-0.20204097,-0.16331309,-0.07750699,0.042911433,0.08076778,0.04947422,-0.08242018,-0.17406498,-0.23152582,-0.29151285,-0.34494126,-0.2928025,-0.23071824,-0.2062306,-0.16107413,-0.168396,-0.14374706,-0.14111821,-0.1550054,-0.19303605,-0.22985554,-0.2775491,-0.33394778,-0.3788798,-0.40496612,-0.4005111,-0.3580296,-0.30627447,-0.21432513,-0.111162424,-0.02522703,0.068310015,0.124020286,0.17379986
0.3193152,0.25449693,0.23507328,0.26842883,0.35604596,0.4020248,0.40102,0.41304022,0.47789156,0.52835065,0.616132,0.70734334,0.81443,0.8908578,1.0331166,1.186396,1.242424,1.1674109,1.038367,0.8795992,0.71846426,0.51547205,0.19893736,-0.16216427,-0.40107006,-0.6101638,-0.7685088,-0.8492209,-0.871974,-0.7386137,-0.5714116,-0.27677977,-0.08244214,0.02283582,0.045176838,0.33026677,0.7177614,1.0191566,1.1300406,1.1745121,1.2299864,1.2799175,1.3265991,1.3530126,1.3844211,1.5105095,1.5903382,1.587431,1.4619617,1.3022652,1.1004477,0.9383391,0.8112068,0.73195934,0.71002185,0.70565164,0.7223171,0.7300993,0.6848084,0.6665246,0.65340257,0.59406304,0.50275105,0.37627983
-0.015838772,-0.12287581,-0.30926585,-0.8433919,-1.716918,-2.3892815,-2.4974587,-2.355718,-2.211055,-2.1636395,-2.078088,-2.0576394,-2.1006925,-2.2226062,-2.3921359,-2.5678468,-2.8974864,-2.8951044,-2.8931038,-2.821291,-2.543319,-2.0780847,-1.5333127,-0.74600196,-0.04026328,0.32121313,0.48541296,0.56928015,0.5921513,0.48236322,0.15303947,-0.34404582,-0.83411074,-1.062732,-1.5398808,-2.3672218,-2.7815676,-2.6750164,-2.3774476,-2.1695874,-2.0656912,-2.0233023,-1.9432325,-1.8934519,-1.8284929,-1.7557399,-1.5960443,-1.3803544,-1.024507,-0.5126761,-0.08593446,0.40647608,0.7129811,0.9940326,1.1973083,1.3803973,1.5224531,1.6393113,1.7524061,1.8255811,1.8835175,1.9292707,1.9314938,1.90832
1.170213,1.325305,1.5883918,1.9753823,2.2504373,1.9990907,1.4192188,0.9784812,0.73899996,0.6076676,0.6013956,0.58691967,0.5890918,0.5879645,0.6085672,0.63653135,0.6790396,0.71124196,0.7260262,0.7184441,0.752005,0.8458333,0.9884858,1.0818354,1.0436214,0.9558469,0.8685849,0.81306386,0.7698122,0.7590244,0.7221402,0.71071136,0.68807733,0.763311,0.7044965,0.40052003,-0.19899231,-0.54677796,-0.6654686,-0.6851158,-0.64189124,-0.6320598,-0.61666346,-0.62041247,-0.58098364,-0.54220414,-0.48256665,-0.41028053,-0.29802793,-0.2017903,-0.117884174,-0.06823745,-0.031863414,-0.00075413287,0.003822619,-0.06396545,-0.07760687,-0.102020055,-0.049392123,-0.004051447,0.05664138,0.10102496,0.12644827,0.1675747
